Queue,1.8.0_312,1,32768,75-10-15,353168
Queue,1.8.0_312,1,32768,75-10-15,366307
Queue,1.8.0_312,1,32768,75-10-15,375963
Queue,1.8.0_312,1,32768,75-10-15,384187
Queue,1.8.0_312,1,32768,75-10-15,373789
Queue,1.8.0_312,1,32768,75-10-15,377527
Queue,1.8.0_312,1,32768,75-10-15,373071
Queue,1.8.0_312,1,32768,75-10-15,375958
Queue,1.8.0_312,1,32768,75-10-15,380967
Queue,1.8.0_312,1,32768,75-10-15,375442
Queue,1.8.0_312,3,32768,75-10-15,1644574
Queue,1.8.0_312,3,32768,75-10-15,1727116
Queue,1.8.0_312,3,32768,75-10-15,1576217
Queue,1.8.0_312,3,32768,75-10-15,1563072
Queue,1.8.0_312,3,32768,75-10-15,1908744
Queue,1.8.0_312,3,32768,75-10-15,1912215
Queue,1.8.0_312,3,32768,75-10-15,1916176
Queue,1.8.0_312,3,32768,75-10-15,1914663
Queue,1.8.0_312,3,32768,75-10-15,1904782
Queue,1.8.0_312,3,32768,75-10-15,1907056
Queue,1.8.0_312,6,32768,75-10-15,3829699
Queue,1.8.0_312,6,32768,75-10-15,3861223
Queue,1.8.0_312,6,32768,75-10-15,3849096
Queue,1.8.0_312,6,32768,75-10-15,3838423
Queue,1.8.0_312,6,32768,75-10-15,3833005
Queue,1.8.0_312,6,32768,75-10-15,3857788
Queue,1.8.0_312,6,32768,75-10-15,3840683
Queue,1.8.0_312,6,32768,75-10-15,3838735
Queue,1.8.0_312,6,32768,75-10-15,3835158
Queue,1.8.0_312,6,32768,75-10-15,3833410
Queue,1.8.0_312,12,32768,75-10-15,7594925
Queue,1.8.0_312,12,32768,75-10-15,7560016
Queue,1.8.0_312,12,32768,75-10-15,7571356
Queue,1.8.0_312,12,32768,75-10-15,7593431
Queue,1.8.0_312,12,32768,75-10-15,7604364
Queue,1.8.0_312,12,32768,75-10-15,7591889
Queue,1.8.0_312,12,32768,75-10-15,7610767
Queue,1.8.0_312,12,32768,75-10-15,7498034
Queue,1.8.0_312,12,32768,75-10-15,7497728
Queue,1.8.0_312,12,32768,75-10-15,7539038
Queue,1.8.0_312,24,32768,75-10-15,11265558
Queue,1.8.0_312,24,32768,75-10-15,11305854
Queue,1.8.0_312,24,32768,75-10-15,11359487
Queue,1.8.0_312,24,32768,75-10-15,11372254
Queue,1.8.0_312,24,32768,75-10-15,11327496
Queue,1.8.0_312,24,32768,75-10-15,11311325
Queue,1.8.0_312,24,32768,75-10-15,11314937
Queue,1.8.0_312,24,32768,75-10-15,11249406
Queue,1.8.0_312,24,32768,75-10-15,11218937
Queue,1.8.0_312,24,32768,75-10-15,11134180
Queue,1.8.0_312,48,32768,75-10-15,13443509
Queue,1.8.0_312,48,32768,75-10-15,13411246
