List,1.8.0_312,1,32768,75-10-15,593791
List,1.8.0_312,1,32768,75-10-15,632119
List,1.8.0_312,1,32768,75-10-15,731294
List,1.8.0_312,1,32768,75-10-15,866975
List,1.8.0_312,1,32768,75-10-15,815308
List,1.8.0_312,1,32768,75-10-15,853762
List,1.8.0_312,1,32768,75-10-15,821855
List,1.8.0_312,1,32768,75-10-15,838164
List,1.8.0_312,1,32768,75-10-15,839374
List,1.8.0_312,1,32768,75-10-15,803692
List,1.8.0_312,3,32768,75-10-15,1645076
List,1.8.0_312,3,32768,75-10-15,1563672
List,1.8.0_312,3,32768,75-10-15,1386405
List,1.8.0_312,3,32768,75-10-15,1532516
List,1.8.0_312,3,32768,75-10-15,1246966
List,1.8.0_312,3,32768,75-10-15,1422582
List,1.8.0_312,3,32768,75-10-15,1308633
List,1.8.0_312,3,32768,75-10-15,1449235
List,1.8.0_312,3,32768,75-10-15,1476608
List,1.8.0_312,3,32768,75-10-15,1398826
List,1.8.0_312,6,32768,75-10-15,1991595
List,1.8.0_312,6,32768,75-10-15,1941951
List,1.8.0_312,6,32768,75-10-15,2039512
List,1.8.0_312,6,32768,75-10-15,1997451
List,1.8.0_312,6,32768,75-10-15,1905666
List,1.8.0_312,6,32768,75-10-15,1933422
List,1.8.0_312,6,32768,75-10-15,2027885
List,1.8.0_312,6,32768,75-10-15,1899619
List,1.8.0_312,6,32768,75-10-15,2019890
List,1.8.0_312,6,32768,75-10-15,1864354
List,1.8.0_312,12,32768,75-10-15,1915173
List,1.8.0_312,12,32768,75-10-15,1733718
List,1.8.0_312,12,32768,75-10-15,1696034
List,1.8.0_312,12,32768,75-10-15,1801811
List,1.8.0_312,12,32768,75-10-15,1792567
List,1.8.0_312,12,32768,75-10-15,1945364
List,1.8.0_312,12,32768,75-10-15,1721633
List,1.8.0_312,12,32768,75-10-15,1802999
List,1.8.0_312,12,32768,75-10-15,1711380
List,1.8.0_312,12,32768,75-10-15,1852915
List,1.8.0_312,24,32768,75-10-15,1390158
List,1.8.0_312,24,32768,75-10-15,1418882
List,1.8.0_312,24,32768,75-10-15,1521960
List,1.8.0_312,24,32768,75-10-15,1349132
List,1.8.0_312,24,32768,75-10-15,1504153
List,1.8.0_312,24,32768,75-10-15,1581957
List,1.8.0_312,24,32768,75-10-15,1420428
List,1.8.0_312,24,32768,75-10-15,1317738
List,1.8.0_312,24,32768,75-10-15,1285903
List,1.8.0_312,24,32768,75-10-15,1312379
List,1.8.0_312,48,32768,75-10-15,1293019
List,1.8.0_312,48,32768,75-10-15,1256834
List,1.8.0_312,48,32768,75-10-15,1244478
List,1.8.0_312,48,32768,75-10-15,1236089
List,1.8.0_312,48,32768,75-10-15,1230633
List,1.8.0_312,48,32768,75-10-15,1255098
List,1.8.0_312,48,32768,75-10-15,1254578
List,1.8.0_312,48,32768,75-10-15,1265763
List,1.8.0_312,48,32768,75-10-15,1256503
List,1.8.0_312,48,32768,75-10-15,1234044
List,1.8.0_312,1,32768,18-65-17,261947
List,1.8.0_312,1,32768,18-65-17,263491
List,1.8.0_312,1,32768,18-65-17,281724
List,1.8.0_312,1,32768,18-65-17,279222
List,1.8.0_312,1,32768,18-65-17,266470
List,1.8.0_312,1,32768,18-65-17,277287
List,1.8.0_312,1,32768,18-65-17,265568
List,1.8.0_312,1,32768,18-65-17,277177
List,1.8.0_312,1,32768,18-65-17,267812
List,1.8.0_312,1,32768,18-65-17,277246
List,1.8.0_312,3,32768,18-65-17,385739
List,1.8.0_312,3,32768,18-65-17,384566
List,1.8.0_312,3,32768,18-65-17,403741
List,1.8.0_312,3,32768,18-65-17,394432
List,1.8.0_312,3,32768,18-65-17,388631
List,1.8.0_312,3,32768,18-65-17,360039
List,1.8.0_312,3,32768,18-65-17,384753
List,1.8.0_312,3,32768,18-65-17,379406
List,1.8.0_312,3,32768,18-65-17,380682
List,1.8.0_312,3,32768,18-65-17,398874
List,1.8.0_312,6,32768,18-65-17,368657
List,1.8.0_312,6,32768,18-65-17,365356
List,1.8.0_312,6,32768,18-65-17,362250
List,1.8.0_312,6,32768,18-65-17,360220
List,1.8.0_312,6,32768,18-65-17,356241
List,1.8.0_312,6,32768,18-65-17,360718
List,1.8.0_312,6,32768,18-65-17,357676
List,1.8.0_312,6,32768,18-65-17,361289
List,1.8.0_312,6,32768,18-65-17,366482
List,1.8.0_312,6,32768,18-65-17,363818
List,1.8.0_312,12,32768,18-65-17,305673
List,1.8.0_312,12,32768,18-65-17,289891
List,1.8.0_312,12,32768,18-65-17,304100
List,1.8.0_312,12,32768,18-65-17,275774
List,1.8.0_312,12,32768,18-65-17,313281
List,1.8.0_312,12,32768,18-65-17,314210
List,1.8.0_312,12,32768,18-65-17,304351
List,1.8.0_312,12,32768,18-65-17,312911
List,1.8.0_312,12,32768,18-65-17,311099
List,1.8.0_312,12,32768,18-65-17,296460
List,1.8.0_312,24,32768,18-65-17,277937
List,1.8.0_312,24,32768,18-65-17,253335
List,1.8.0_312,24,32768,18-65-17,246776
List,1.8.0_312,24,32768,18-65-17,229544
List,1.8.0_312,24,32768,18-65-17,235747
List,1.8.0_312,24,32768,18-65-17,232581
List,1.8.0_312,24,32768,18-65-17,253219
List,1.8.0_312,24,32768,18-65-17,262070
List,1.8.0_312,24,32768,18-65-17,244924
List,1.8.0_312,24,32768,18-65-17,241315
List,1.8.0_312,48,32768,18-65-17,228523
List,1.8.0_312,48,32768,18-65-17,226615
List,1.8.0_312,48,32768,18-65-17,233750
List,1.8.0_312,48,32768,18-65-17,225285
List,1.8.0_312,48,32768,18-65-17,223751
List,1.8.0_312,48,32768,18-65-17,221614
List,1.8.0_312,48,32768,18-65-17,227335
List,1.8.0_312,48,32768,18-65-17,227402
List,1.8.0_312,48,32768,18-65-17,222154
List,1.8.0_312,48,32768,18-65-17,229154
List,1.8.0_312,1,32768,15-10-75,158983
List,1.8.0_312,1,32768,15-10-75,238343
List,1.8.0_312,1,32768,15-10-75,161051
List,1.8.0_312,1,32768,15-10-75,161845
List,1.8.0_312,1,32768,15-10-75,161250
List,1.8.0_312,1,32768,15-10-75,159550
List,1.8.0_312,1,32768,15-10-75,175104
List,1.8.0_312,1,32768,15-10-75,183051
List,1.8.0_312,1,32768,15-10-75,187729
List,1.8.0_312,1,32768,15-10-75,198579
List,1.8.0_312,3,32768,15-10-75,698453
List,1.8.0_312,3,32768,15-10-75,680098
List,1.8.0_312,3,32768,15-10-75,633719
List,1.8.0_312,3,32768,15-10-75,679196
List,1.8.0_312,3,32768,15-10-75,564690
List,1.8.0_312,3,32768,15-10-75,579197
List,1.8.0_312,3,32768,15-10-75,565308
List,1.8.0_312,3,32768,15-10-75,666657
List,1.8.0_312,3,32768,15-10-75,620823
List,1.8.0_312,3,32768,15-10-75,591902
List,1.8.0_312,6,32768,15-10-75,915327
List,1.8.0_312,6,32768,15-10-75,1023604
List,1.8.0_312,6,32768,15-10-75,786060
List,1.8.0_312,6,32768,15-10-75,956497
List,1.8.0_312,6,32768,15-10-75,920070
